,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Car_grouped,Rooms_grouped,zipcode,count,mean,std,min,max,median,mad
5992,Malvern,31a Winter St,3,h,2300000.0,S,Jellis,30/07/2016,7.4,3144.0,3.0,2.0,2.0,313.0,,1920.0,Stonnington,-37.8603,145.0322,Southern Metropolitan,4675.0,2.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5993,Malvern,5/11 Johnstone St,1,u,365000.0,SP,hockingstuart,6/05/2017,7.4,3144.0,1.0,1.0,1.0,0.0,46.0,1960.0,Stonnington,-37.8691,145.0345,Southern Metropolitan,4675.0,1.0,1,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5994,Malvern,14 Norfolk Pl,2,t,1000000.0,VB,Jellis,6/05/2017,7.4,3144.0,2.0,2.0,1.0,156.0,,1969.0,Stonnington,-37.8486,145.0321,Southern Metropolitan,4675.0,1.0,2,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5995,Malvern,11/5 Warner St,1,u,456000.0,S,Jellis,6/05/2017,7.4,3144.0,1.0,1.0,1.0,4721.0,,1969.0,Stonnington,-37.8515,145.0372,Southern Metropolitan,4675.0,1.0,1,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5996,Malvern,18 Chandlers Rd,3,h,2250000.0,S,Marshall,13/05/2017,7.4,3144.0,3.0,2.0,2.0,192.0,191.0,2010.0,Stonnington,-37.8654,145.0297,Southern Metropolitan,4675.0,2.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5997,Malvern,19 Gordon Gr,3,h,2000000.0,VB,Jellis,13/05/2017,7.4,3144.0,3.0,1.0,2.0,360.0,,1969.0,Stonnington,-37.8636,145.0301,Southern Metropolitan,4675.0,2.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5998,Malvern,1/16 Finlayson St,2,t,910000.0,S,Marshall,3/06/2017,5.9,3144.0,2.0,1.0,2.0,195.0,,1969.0,Stonnington,-37.86916,145.03565,Southern Metropolitan,4675.0,2.0,2,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
5999,Malvern,6/36 Johnstone St,2,u,592000.0,S,Gary,3/06/2017,5.9,3144.0,2.0,1.0,1.0,0.0,72.9,1977.0,Stonnington,-37.86824,145.03503999999995,Southern Metropolitan,4675.0,1.0,2,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6000,Malvern,11/37 Wheatland Rd,1,u,455000.0,S,Biggin,3/06/2017,5.9,3144.0,1.0,1.0,1.0,1112.0,45.4,1969.0,Stonnington,-37.86561,145.03602,Southern Metropolitan,4675.0,1.0,1,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6001,Malvern,10 Horace St,4,h,2775000.0,PI,Marshall,27/05/2017,5.9,3144.0,4.0,2.0,2.0,510.0,,1969.0,Stonnington,-37.863,145.03946000000005,Southern Metropolitan,4675.0,2.0,4,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6002,Malvern,13 Nicholls St,3,h,1700000.0,PI,Jellis,27/05/2017,5.9,3144.0,3.0,2.0,0.0,312.0,141.0,1920.0,Stonnington,-37.86162,145.03065,Southern Metropolitan,4675.0,0.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6003,Malvern,4/30 Finlayson St,1,u,338000.0,SP,hockingstuart,8/07/2017,5.9,3144.0,1.0,1.0,1.0,0.0,,1970.0,Stonnington,-37.87012,145.03545,Southern Metropolitan,4675.0,1.0,1,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6004,Malvern,1219 Malvern Rd,3,h,1650000.0,S,Marshall,12/08/2017,5.9,3144.0,3.0,1.0,2.0,354.0,117.0,1880.0,Stonnington,-37.851890000000004,145.03335,Southern Metropolitan,4675.0,2.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6005,Malvern,30 Warner St,3,h,2020000.0,PI,Marshall,12/08/2017,5.9,3144.0,3.0,2.0,2.0,400.0,216.0,2007.0,Stonnington,-37.85183,145.03863,Southern Metropolitan,4675.0,2.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6006,Malvern,3/26 McArthur St,2,u,575000.0,PI,Purplebricks,15/07/2017,5.9,3144.0,2.0,1.0,1.0,0.0,,1999.0,Stonnington,-37.85557,145.03968,Southern Metropolitan,4675.0,1.0,2,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6007,Malvern,57 Edsall St,3,h,1510000.0,PI,Marshall,9/09/2017,5.9,3144.0,3.0,1.0,0.0,228.0,156.0,1900.0,Moreland,-37.86115,145.03217,Southern Metropolitan,4675.0,0.0,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6008,Malvern,32 Milton Pde,4,t,2750000.0,SP,Marshall,16/09/2017,5.9,3144.0,4.0,2.0,3.0,357.0,270.0,2015.0,Moreland,-37.84684,145.03893,Southern Metropolitan,4675.0,3.0,4,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6009,Malvern,101 Stanhope St,3,h,2500000.0,VB,Marshall,23/09/2017,5.9,3144.0,3.0,2.0,0.0,395.0,149.0,1880.0,Moreland,-37.85892,145.03731000000005,Southern Metropolitan,4675.0,,3,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6010,Malvern,7 Northbrook Av,4,h,860000.0,SP,Abercromby's,26/08/2017,5.9,3144.0,4.0,2.0,3.0,633.0,,1969.0,Moreland,-37.856120000000004,145.03273000000004,Southern Metropolitan,4675.0,3.0,4,3144.0,45,290.84444444444443,399.72609687791527,42,1996,140.0,261.90518518518536
6011,Maidstone,12 Bosquet St,3,h,670000.0,S,Sweeney,3/09/2016,9.2,3012.0,3.0,1.0,3.0,564.0,,1969.0,Maribyrnong,-37.7832,144.8745,Western Metropolitan,3873.0,3.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6012,Maidstone,3 Crefden St,3,t,615000.0,S,Jas,3/09/2016,9.2,3012.0,3.0,2.0,2.0,165.0,161.0,2007.0,Maribyrnong,-37.7773,144.8725,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6013,Maidstone,27 Dunedin St,3,h,715000.0,S,Burnham,3/09/2016,9.2,3012.0,3.0,1.0,1.0,576.0,128.0,1970.0,Maribyrnong,-37.7808,144.8678,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6014,Maidstone,32 Ringtail Cct,4,h,826000.0,S,Rendina,3/09/2016,9.2,3012.0,4.0,2.0,2.0,308.0,185.0,2012.0,Maribyrnong,-37.7833,144.8817,Western Metropolitan,3873.0,2.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6015,Maidstone,8/101 Ballarat Rd,2,u,275000.0,PI,Burnham,3/12/2016,9.2,3012.0,2.0,1.0,1.0,1972.0,63.0,1960.0,Maribyrnong,-37.7863,144.8769,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6016,Maidstone,19 Norfolk St,2,h,711000.0,S,Jas,3/12/2016,9.2,3012.0,2.0,1.0,0.0,163.0,69.0,1920.0,Maribyrnong,-37.789,144.8813,Western Metropolitan,3873.0,0.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6017,Maidstone,5/16 Omar St,3,t,640000.0,SP,Biggin,3/12/2016,9.2,3012.0,3.0,2.0,2.0,214.0,,1969.0,Maribyrnong,-37.7806,144.8714,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6018,Maidstone,26 Inkerman St,3,h,1200000.0,SP,Biggin,4/02/2016,9.2,3012.0,3.0,1.0,1.0,589.0,,1969.0,Maribyrnong,-37.7863,144.881,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6019,Maidstone,12 Lindenow St,2,h,927000.0,S,Purplebricks,4/02/2016,9.2,3012.0,2.0,1.0,4.0,524.0,139.0,1969.0,Maribyrnong,-37.779,144.8832,Western Metropolitan,3873.0,4.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6020,Maidstone,4/27 Baird St,3,t,695000.0,SP,Sweeney,4/03/2017,9.2,3012.0,3.0,2.0,1.0,156.0,124.0,2012.0,Maribyrnong,-37.7898,144.8722,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6021,Maidstone,3 Hutton St,3,h,880000.0,SP,Biggin,4/03/2017,9.2,3012.0,3.0,1.0,1.0,586.0,,1969.0,Maribyrnong,-37.786,144.871,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6022,Maidstone,2/45 Cathcart St,2,u,485000.0,S,Jas,4/06/2016,9.2,3012.0,2.0,1.0,1.0,152.0,,1969.0,Maribyrnong,-37.7844,144.8791,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6023,Maidstone,21 Pullar St,3,h,490000.0,SP,Jas,4/06/2016,9.2,3012.0,3.0,1.0,2.0,306.0,91.0,1960.0,Maribyrnong,-37.7838,144.8724,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6024,Maidstone,29 Rosamond Rd,3,h,725000.0,SP,Biggin,7/11/2016,9.2,3012.0,3.0,1.0,2.0,305.0,,1969.0,Maribyrnong,-37.7858,144.8834,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6025,Maidstone,25 Carlyle St,3,h,676500.0,S,Biggin,8/10/2016,9.2,3012.0,3.0,2.0,1.0,250.0,,1969.0,Maribyrnong,-37.7905,144.8762,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6026,Maidstone,2/120 Suffolk St,2,h,502000.0,SP,Sweeney,8/10/2016,9.2,3012.0,2.0,1.0,1.0,144.0,79.0,2005.0,Maribyrnong,-37.7895,144.8667,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6027,Maidstone,7 Wallace St,3,h,721000.0,S,Sweeney/Advantage,8/10/2016,9.2,3012.0,2.0,2.0,1.0,239.0,121.0,1955.0,Maribyrnong,-37.7882,144.8784,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6028,Maidstone,11 Madden St,4,h,1048000.0,S,Burnham,10/09/2016,9.2,3012.0,3.0,2.0,1.0,647.0,,1920.0,Maribyrnong,-37.79,144.8815,Western Metropolitan,3873.0,1.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6029,Maidstone,3/20 Burns St,3,u,520000.0,PI,Burnham,10/12/2016,9.2,3012.0,3.0,2.0,2.0,184.0,184.0,1969.0,Maribyrnong,-37.7868,144.8772,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6030,Maidstone,44 Inkerman St,2,h,1000000.0,SP,Prof.,10/12/2016,9.2,3012.0,2.0,1.0,2.0,700.0,,1969.0,Maribyrnong,-37.7861,144.8791,Western Metropolitan,3873.0,2.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6031,Maidstone,1/165 Mitchell St,3,h,580000.0,PI,LJ,10/12/2016,9.2,3012.0,3.0,1.0,2.0,278.0,,1969.0,Maribyrnong,-37.7817,144.8685,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6032,Maidstone,67 Norfolk St,3,h,840000.0,S,Nelson,10/12/2016,9.2,3012.0,3.0,1.0,1.0,584.0,81.0,1900.0,Maribyrnong,-37.7885,144.8771,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6033,Maidstone,4/4 Crefden St,2,u,335000.0,SP,Biggin,11/02/2017,9.2,3012.0,2.0,1.0,1.0,0.0,70.0,2009.0,Maribyrnong,-37.7776,144.8723,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6034,Maidstone,16 Lindenow St,3,h,893000.0,S,Sweeney,12/11/2016,9.2,3012.0,3.0,1.0,3.0,528.0,,1969.0,Maribyrnong,-37.779,144.8829,Western Metropolitan,3873.0,3.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6035,Maidstone,10 Thomson St,3,h,832000.0,SP,Sweeney,12/11/2016,9.2,3012.0,3.0,1.0,2.0,300.0,125.0,1950.0,Maribyrnong,-37.7896,144.8752,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6036,Maidstone,67 Ballarat Rd,2,h,646000.0,SP,Jas,13/08/2016,9.2,3012.0,2.0,1.0,2.0,270.0,95.0,1900.0,Maribyrnong,-37.7871,144.8791,Western Metropolitan,3873.0,2.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6037,Maidstone,1/166 Mitchell St,3,h,673000.0,SP,Biggin,14/05/2016,9.2,3012.0,3.0,1.0,2.0,285.0,107.0,1910.0,Maribyrnong,-37.7813,144.8678,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6038,Maidstone,1/27 Baird St,3,t,728000.0,S,Sweeney,15/10/2016,9.2,3012.0,3.0,2.0,2.0,218.0,,1969.0,Maribyrnong,-37.7895,144.8723,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6039,Maidstone,2/48 Inkerman St,2,t,600000.0,S,hockingstuart,15/10/2016,9.2,3012.0,2.0,1.0,2.0,127.0,112.0,1969.0,Maribyrnong,-37.7859,144.8787,Western Metropolitan,3873.0,2.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6040,Maidstone,45 Radio St,3,h,695000.0,S,Burnham,15/10/2016,9.2,3012.0,3.0,1.0,2.0,214.0,146.0,2007.0,Maribyrnong,-37.7798,144.8661,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6041,Maidstone,14 Suffolk St,3,h,935000.0,S,Nelson,15/10/2016,9.2,3012.0,3.0,1.0,2.0,485.0,,1969.0,Maribyrnong,-37.7905,144.8812,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6042,Maidstone,48/48 Eucalyptus Dr,2,u,349000.0,PI,hockingstuart,16/04/2016,9.2,3012.0,2.0,1.0,1.0,0.0,69.0,2011.0,Maribyrnong,-37.7795,144.8729,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6043,Maidstone,2/32 Burns St,3,t,555000.0,PI,Biggin,17/09/2016,9.2,3012.0,3.0,1.0,2.0,210.0,121.0,2012.0,Maribyrnong,-37.7869,144.8749,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6044,Maidstone,29 Marsh St,3,h,815000.0,S,hockingstuart,17/09/2016,9.2,3012.0,3.0,1.0,2.0,0.0,,1969.0,Maribyrnong,-37.781,144.8813,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6045,Maidstone,43 Omar St,3,h,915000.0,S,hockingstuart,17/09/2016,9.2,3012.0,3.0,1.0,3.0,667.0,,1969.0,Maribyrnong,-37.7784,144.8708,Western Metropolitan,3873.0,3.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6046,Maidstone,21 Montgomery St,2,h,600000.0,S,hockingstuart,18/06/2016,9.2,3012.0,2.0,1.0,1.0,194.0,,1969.0,Maribyrnong,-37.787,144.8654,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6047,Maidstone,47 Radio St,4,h,690000.0,PI,Sweeney,18/06/2016,9.2,3012.0,3.0,2.0,1.0,270.0,,1969.0,Maribyrnong,-37.7798,144.8659,Western Metropolitan,3873.0,1.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6048,Maidstone,4 Maple St,5,h,1350000.0,S,Biggin,19/11/2016,9.2,3012.0,5.0,3.0,2.0,527.0,358.0,2009.0,Maribyrnong,-37.7746,144.8727,Western Metropolitan,3873.0,2.0,mas de 4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6049,Maidstone,38 Suffolk St,3,h,930000.0,SP,Jas,19/11/2016,9.2,3012.0,3.0,1.0,2.0,492.0,,1969.0,Maribyrnong,-37.7909,144.8777,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6050,Maidstone,32c Burns St,2,t,510000.0,SP,Sweeney,22/08/2016,9.2,3012.0,2.0,1.0,2.0,118.0,91.0,2014.0,Maribyrnong,-37.787,144.8748,Western Metropolitan,3873.0,2.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6051,Maidstone,3 Ringtail Cct,3,h,725500.0,SP,Biggin,22/08/2016,9.2,3012.0,3.0,2.0,2.0,214.0,,1969.0,Maribyrnong,-37.7831,144.8825,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6052,Maidstone,18 Wallace St,3,h,746000.0,S,Village,22/08/2016,9.2,3012.0,3.0,1.0,1.0,314.0,,1950.0,Maribyrnong,-37.7877,144.8772,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6053,Maidstone,191 Ballarat Rd,3,h,750000.0,VB,C21,23/04/2016,9.2,3012.0,2.0,2.0,1.0,782.0,,1969.0,Maribyrnong,-37.7829,144.8684,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6054,Maidstone,4/6 Crefden St,2,u,360000.0,PI,Pagan,23/04/2016,9.2,3012.0,3.0,2.0,1.0,0.0,90.0,1969.0,Maribyrnong,-37.7776,144.8723,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6055,Maidstone,2 Omar St,4,h,765000.0,SP,Biggin,24/09/2016,9.2,3012.0,4.0,1.0,2.0,672.0,,1955.0,Maribyrnong,-37.7824,144.8704,Western Metropolitan,3873.0,2.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6056,Maidstone,62 Suffolk St,4,h,1060000.0,S,Biggin,24/09/2016,9.2,3012.0,4.0,2.0,2.0,660.0,,1969.0,Maribyrnong,-37.7905,144.8739,Western Metropolitan,3873.0,2.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6057,Maidstone,40 Howard St,3,h,740000.0,S,Sweeney,25/02/2017,9.2,3012.0,3.0,1.0,2.0,333.0,,1950.0,Maribyrnong,-37.7889,144.8787,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6058,Maidstone,45 Norfolk St,2,h,770000.0,S,Sweeney,25/02/2017,9.2,3012.0,2.0,1.0,1.0,329.0,,1955.0,Maribyrnong,-37.7887,144.8788,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6059,Maidstone,1/12 Clarendon St,3,h,490000.0,SP,Biggin,26/07/2016,9.2,3012.0,3.0,1.0,2.0,269.0,80.0,1960.0,Maribyrnong,-37.7844,144.8665,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6060,Maidstone,11d Rooney St,3,t,657000.0,S,Nguyen,26/07/2016,9.2,3012.0,3.0,2.0,2.0,159.0,,1969.0,Maribyrnong,-37.7846,144.87,Western Metropolitan,3873.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6061,Maidstone,14 Madden St,2,h,830000.0,S,Rendina,27/11/2016,9.2,3012.0,2.0,1.0,2.0,318.0,,1969.0,Maribyrnong,-37.7898,144.8817,Western Metropolitan,3873.0,2.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6062,Maidstone,171 Mitchell St,4,h,675000.0,S,Sweeney,28/05/2016,9.2,3012.0,4.0,1.0,1.0,595.0,80.0,1950.0,Maribyrnong,-37.7817,144.868,Western Metropolitan,3873.0,1.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6063,Maidstone,13 Burns St,3,h,865000.0,SP,Jas,28/08/2016,9.2,3012.0,3.0,1.0,3.0,381.0,121.0,1940.0,Maribyrnong,-37.7874,144.8763,Western Metropolitan,3873.0,3.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6064,Maidstone,2/13 Radio St,2,t,600000.0,S,Jas,28/08/2016,9.2,3012.0,2.0,2.0,1.0,145.0,112.0,2012.0,Maribyrnong,-37.7801,144.869,Western Metropolitan,3873.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6065,Maidstone,14 Howard St,4,h,773000.0,S,Biggin,30/07/2016,9.2,3012.0,4.0,1.0,2.0,333.0,137.0,1970.0,Maribyrnong,-37.7893,144.8818,Western Metropolitan,3873.0,2.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6066,Maidstone,9 Verdun St,3,h,905000.0,S,Sweeney,30/07/2016,9.2,3012.0,3.0,1.0,1.0,686.0,,1969.0,Maribyrnong,-37.782,144.8828,Western Metropolitan,3873.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6067,Kingsville,1/68 Edgar St,2,h,677200.0,SP,Sweeney,3/12/2016,7.8,3012.0,2.0,2.0,1.0,180.0,179.0,2011.0,Maribyrnong,-37.8115,144.8763,Western Metropolitan,1808.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6068,Kingsville,134 Chirnside St,3,h,1155000.0,S,Jas,4/06/2016,7.8,3012.0,2.0,2.0,2.0,269.0,123.0,1915.0,Maribyrnong,-37.8108,144.8819,Western Metropolitan,1808.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6069,Kingsville,4 Chirnside St,3,h,817000.0,S,Village,6/08/2016,7.8,3012.0,2.0,1.0,1.0,259.0,105.0,1940.0,Maribyrnong,-37.8046,144.8831,Western Metropolitan,1808.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6070,Kingsville,132 Coronation St,3,h,1035000.0,SP,Village,6/08/2016,7.8,3012.0,3.0,2.0,2.0,275.0,145.0,1920.0,Maribyrnong,-37.8118,144.8801,Western Metropolitan,1808.0,2.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6071,Kingsville,104 Williamstown Rd,2,h,677500.0,S,Jas,7/05/2016,7.8,3012.0,2.0,1.0,1.0,224.0,89.0,1915.0,Maribyrnong,-37.8083,144.8841,Western Metropolitan,1808.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6072,Kingsville,83 Kingsville St,1,h,630000.0,S,Burnham,10/12/2016,7.8,3012.0,1.0,1.0,1.0,370.0,,1969.0,Maribyrnong,-37.8118,144.8783,Western Metropolitan,1808.0,1.0,1,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6073,Kingsville,200 Somerville Rd,3,h,760000.0,PI,Chambers,10/12/2016,7.8,3012.0,3.0,1.0,1.0,350.0,114.0,1950.0,Maribyrnong,-37.8123,144.8805,Western Metropolitan,1808.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6074,Kingsville,52a Williamstown Rd,2,h,730000.0,S,Village,12/11/2016,7.8,3012.0,2.0,2.0,0.0,84.0,130.0,1900.0,Maribyrnong,-37.8058,144.8846,Western Metropolitan,1808.0,0.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6075,Kingsville,88 Chirnside St,1,h,750000.0,PI,Village,15/10/2016,7.8,3012.0,1.0,1.0,0.0,272.0,107.0,1969.0,Maribyrnong,-37.8086,144.8824,Western Metropolitan,1808.0,0.0,1,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6076,Kingsville,2/15 Edgar St,2,u,440000.0,S,hockingstuart,15/10/2016,7.8,3012.0,2.0,1.0,1.0,117.0,74.0,2008.0,Maribyrnong,-37.8083,144.8775,Western Metropolitan,1808.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6077,Kingsville,309 Geelong Rd,2,h,685000.0,SP,Village,17/09/2016,7.8,3012.0,2.0,1.0,1.0,220.0,219.0,1890.0,Maribyrnong,-37.8068,144.8782,Western Metropolitan,1808.0,1.0,2,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6078,Kingsville,153 Coronation St,3,h,967500.0,S,Jas,18/03/2017,7.8,3012.0,3.0,1.0,1.0,325.0,,1969.0,Maribyrnong,-37.812,144.8804,Western Metropolitan,1808.0,1.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6079,Kingsville,2/57 Kingsville St,1,u,210000.0,S,Jas,18/03/2017,7.8,3012.0,1.0,1.0,1.0,0.0,36.0,1970.0,Maribyrnong,-37.81,144.8786,Western Metropolitan,1808.0,1.0,1,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6080,Kingsville,74 Chirnside St,3,h,1340000.0,S,Jas,19/11/2016,7.8,3012.0,3.0,2.0,0.0,272.0,132.0,1915.0,Maribyrnong,-37.8079,144.8825,Western Metropolitan,1808.0,0.0,3,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
6081,Kingsville,12 Williamstown Rd,4,h,925000.0,S,Sweeney,19/11/2016,7.8,3012.0,4.0,2.0,1.0,276.0,4.0,1948.0,Maribyrnong,-37.8039,144.8849,Western Metropolitan,1808.0,1.0,4,3012.0,76,112.63157894736842,84.29469609337045,19,500,90.5,62.231301939058156
